Total_MET,Avg_METs,TotalDistance,DistancePerStep,TrackerDistance,StepsbyDistance,TotalActiveDistance,TotalSteps,ActiveRatio,AverageActiveMinutes,TotalActiveMinutes,DistanceIntensity,InactiveRatio,SedentaryMinutes,ActivityRank,SedentaryRatio,LightlyActiveMinutes,VeryActiveMinutes,LightActiveDistance,LightlyActiveRatio,AveragePace,ActiveGroup,VeryActiveRatio,VeryActiveDistance,FairlyActiveRatio,ActiveDistanceRatio,FairlyActiveMinutes,TotalUsageMinutes,ModeratelyActiveDistance,Calories
20691.0,14.36875,5.15999984741211,0.0006611993653782817,5.15999984741211,1512.4031454989156,5.1600000262260455,7804,0.16805555555555557,80.66666666666667,242,7.959999978542328,0.5423611111111111,781,12,0.7634408602150538,206,9,2.92000007629395,0.2013685239491691,1.2793388051434984,2,0.008797653958944282,0.560000002384186,0.026392961876832845,1.0000000346538644,27,1023,1.67999994754791,1946
22352.0,15.522222222222222,4.55000019073486,0.0006603773861734194,4.55000019073486,1514.2856508072393,4.550000235438351,6890,0.22083333333333333,106.0,318,5.430000245571142,0.7791666666666667,1122,10,0.7791666666666667,308,5,4.01000022888184,0.21388888888888888,0.8584906020254452,1,0.003472222222222222,0.340000003576279,0.003472222222222222,1.0000000098249429,5,1440,0.200000002980232,2085
21368.0,14.838888888888889,7.07000017166138,0.0006788938132956962,7.07000017166138,1472.9844055368408,7.060000181198131,10414,0.1423611111111111,68.33333333333333,205,14.38000035285952,0.4798611111111111,691,12,0.7712053571428571,124,41,2.41000008583069,0.13839285714285715,2.069268342925282,3,0.04575892857142857,2.67000007629395,0.044642857142857144,0.9985855742262452,40,896,1.98000001907349,1501
14400.0,10.0,4.15000009536743,0.0007802218641412727,4.15000009536743,1281.6867175346583,0.0,5319,0.0,0.0,0,0.0,1.0,1440,18,1.0,0,0,0.0,0.0,4.15000009536743,1,0.0,0.0,0.0,0.0,0,1440,0.0,2693
27451.0,19.063194444444445,12.210000038147,0.0006733208358964927,12.210000038147,1485.1760805360352,12.219999939203262,18134,0.23055555555555557,110.66666666666667,332,25.43000012636184,0.7694444444444445,1108,10,0.7694444444444445,243,78,5.40999984741211,0.16875,2.2066265129181324,4,0.05416666666666667,6.40000009536743,0.007638888888888889,1.0008189927129418,11,1440,0.409999996423721,2159
22190.0,15.409722222222221,6.28000020980835,0.0006433108184601874,6.28000020980835,1554.4585467932513,6.230000019073479,9762,0.18888888888888888,90.66666666666667,272,11.77000021934508,0.5041666666666667,726,12,0.7274549098196392,209,29,2.82999992370605,0.2094188376753507,1.3852941639283125,2,0.02905811623246493,2.14000010490417,0.03406813627254509,0.9920381864547109,34,998,1.25999999046326,1745
21159.0,14.69375,4.57999992370605,0.0006704728332171059,4.57999992370605,1491.484741002459,4.57999992370605,6831,0.22013888888888888,105.66666666666667,317,4.57999992370605,0.49027777777777776,706,16,0.6901270772238515,317,0,4.57999992370605,0.3098729227761486,0.8668769571683376,1,0.0,0.0,0.0,1.0,0,1023,0.0,2432
21782.0,15.126388888888888,6.75,0.0006696428571428571,6.75,1493.3333333333333,6.76000010967255,10080,0.17847222222222223,85.66666666666667,257,11.99000012874604,0.5284722222222222,761,12,0.7475442043222004,208,23,3.38000011444092,0.2043222003929273,1.575875486381323,3,0.022593320235756387,1.85000002384186,0.025540275049115914,1.0014814977292668,26,1018,1.52999997138977,2048
29379.0,20.402083333333334,17.9500007629395,0.000780842211716526,17.9500007629395,1280.6684692438685,17.94000005722044,22988,0.2388888888888889,114.66666666666667,344,45.750000238418515,0.7611111111111111,1096,10,0.7611111111111111,182,129,3.25999999046326,0.12638888888888888,3.130814086559215,4,0.08958333333333333,13.1300001144409,0.022916666666666665,0.9994428576437887,33,1440,1.54999995231628,3577
10298.0,14.302777777777777,2.36999988555908,0.0006607192321045664,2.36999988555908,1513.5021827875876,2.35999989509583,3587,0.07847222222222222,37.666666666666664,113,2.60999989509583,0.08819444444444445,127,17,0.5291666666666667,105,0,2.10999989509583,0.4375,1.2584070188809273,0,0.0,0.0,0.03333333333333333,0.9957805945375011,8,240,0.25,928
29154.0,20.245833333333334,7.71999979019165,0.0007167393733350339,7.71999979019165,1395.2072918039041,7.730000019073479,10771,0.25069444444444444,120.33333333333333,361,17.00999999046324,0.7493055555555556,1079,5,0.7493055555555556,178,70,2.22000002861023,0.12361111111111112,1.2831024582035984,3,0.04861111111111111,3.76999998092651,0.07847222222222222,1.0012953664706745,113,1440,1.74000000953674,3727
18071.0,12.549305555555556,2.26999998092651,0.0006706056073638139,2.26999998092651,1491.189439842373,2.26999998092651,3385,0.12430555555555556,59.666666666666664,179,2.26999998092651,0.6361111111111111,916,16,0.8365296803652968,179,0,2.26999998092651,0.1634703196347032,0.7608938483552548,0,0.0,0.0,0.0,1.0,0,1095,0.0,2070
18607.0,12.921527777777778,2.74000000953674,0.0006714040699673463,2.74000000953674,1489.4160532101555,2.7300000302493572,4081,0.13680555555555557,65.66666666666667,197,3.0500000305473804,0.48055555555555557,692,9,0.7784026996625422,191,1,2.47000002861023,0.21484814398200225,0.8345177694020528,0,0.0011248593925759281,0.0599999986588955,0.00562429696287964,0.9963503725355557,5,889,0.200000002980232,1880
20708.0,14.380555555555556,4.42000007629395,0.000673883225536507,4.42000007629395,1483.9366259693695,4.399999856948857,6559,0.18541666666666667,89.0,267,4.659999847412114,0.8145833333333333,1173,10,0.8145833333333333,260,0,4.1399998664856,0.18055555555555555,0.993258444111,1,0.0,0.0,0.004861111111111111,0.9954750635746906,7,1440,0.259999990463257,1905
19232.0,13.355555555555556,4.71000003814697,0.0007021466962055709,4.71000003814697,1424.2038101212188,4.709999993443481,6708,0.11875,57.0,171,8.010000020265561,0.88125,1269,10,0.88125,149,20,3.01999998092651,0.10347222222222222,1.65263159233227,1,0.013888888888888888,1.61000001430511,0.001388888888888889,0.9999999905088135,2,1440,0.0799999982118607,1995
23576.0,16.372222222222224,7.21000003814697,0.000755527615859475,7.21000003814697,1323.5783563813447,7.209999889135359,9543,0.24930555555555556,119.66666666666667,359,7.5499998927116385,0.7479166666666667,1077,9,0.75,352,0,6.86999988555908,0.24512534818941503,1.2050139339521397,2,0.0,0.0,0.004874651810584958,0.9999999793326477,7,1436,0.340000003576279,2450
19604.0,13.613888888888889,3.50999999046326,0.0006708715578102561,3.50999999046326,1490.598294648276,3.50999999046326,5232,0.16666666666666666,80.0,240,3.50999999046326,0.5145833333333333,741,16,0.7553516819571865,240,0,3.50999999046326,0.24464831804281345,0.877499997615815,1,0.0,0.0,0.0,1.0,0,981,0.0,2246
22125.0,15.364583333333334,7.82999992370605,0.0006716417845004332,7.82999992370605,1488.8889033963237,7.829999879002573,11658,0.18333333333333332,88.0,264,12.579999789595607,0.5868055555555556,845,8,0.7619477006311993,164,2,3.27999997138977,0.1478809738503156,1.7795454372059203,3,0.0018034265103697023,0.200000002980232,0.08836789900811542,0.9999999942907436,98,1109,4.34999990463257,1554
25734.0,17.870833333333334,12.6599998474121,0.0007413914176277876,12.6599998474121,1348.8151821337185,12.659999832510945,17076,0.21041666666666667,101.0,303,31.04999968409537,0.7895833333333333,1137,10,0.7895833333333333,195,102,3.34999990463257,0.13541666666666666,2.506930662853881,4,0.07083333333333333,9.07999992370605,0.004166666666666667,0.9999999988229734,6,1440,0.230000004172325,3133
22577.0,15.678472222222222,6.34000015258789,0.0006456869490363468,6.34000015258789,1548.7381330727628,6.340000122785566,9819,0.16527777777777777,79.33333333333333,238,9.370000183582302,0.5819444444444445,838,9,0.7788104089219331,211,19,4.65000009536743,0.19609665427509293,1.5983193661986277,2,0.017657992565055763,1.3400000333786,0.007434944237918215,0.999999995299318,8,1076,0.349999994039536,1775
21376.0,14.844444444444445,6.69999980926514,0.0006614670559053352,6.69999980926514,1511.791087813621,6.7000000663101655,10129,0.17708333333333334,85.0,255,9.480000074952835,0.4895833333333333,705,12,0.734375,206,1,3.94000005722046,0.21458333333333332,1.5764705433565036,3,0.0010416666666666667,0.0199999995529652,0.05,1.0000000383649303,48,960,2.74000000953674,2010
23287.0,16.17152777777778,7.15000009536743,0.0006441441527358045,7.15000009536743,1552.4475317408487,7.149999976158142,11100,0.18125,87.0,261,12.940000057220454,0.81875,1179,10,0.81875,203,36,3.8199999332428,0.14097222222222222,1.6436781828430875,3,0.025,2.46000003814697,0.015277777777777777,0.9999999833273726,22,1440,0.870000004768372,1819
14400.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1440,18,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1440,0.0,1980
20140.0,13.98611111111111,4.17999982833862,0.0006744110726586997,4.17999982833862,1482.7751805108214,4.17999982833862,6198,0.17291666666666666,83.0,249,4.17999982833862,0.8270833333333333,1191,16,0.8270833333333333,249,0,4.17999982833862,0.17291666666666666,1.0072288742984628,1,0.0,0.0,0.0,1.0,0,1440,0.0,1852
20240.0,14.055555555555555,7.17999982833862,0.0007557099072033071,7.17999982833862,1323.2590845616267,7.17000007629395,9501,0.22777777777777777,109.33333333333333,328,7.17000007629395,0.7722222222222223,1112,13,0.7722222222222223,328,0,7.17000007629395,0.22777777777777777,1.3134146027448697,2,0.0,0.0,0.0,0.9986072768407037,0,1440,0.0,2896
19482.0,13.529166666666667,4.26999998092651,0.0006603773555407532,4.26999998092651,1514.2857210498157,4.259999901056295,6466,0.16597222222222222,79.66666666666667,239,5.739999920129781,0.8340277777777778,1201,13,0.8340277777777778,216,5,3.10999989509583,0.15,1.0719665224083288,1,0.003472222222222222,0.330000013113022,0.0125,0.9976580609098632,18,1440,0.819999992847443,1931
23397.0,16.247916666666665,8.43000030517578,0.0007593910733425618,8.43000030517578,1316.8445549384267,8.389999985694889,11101,0.19652777777777777,94.33333333333333,283,12.039999961853034,0.8034722222222223,1157,10,0.8034722222222223,258,22,6.5,0.17916666666666667,1.7872792166450415,3,0.015277777777777777,1.75999999046326,0.0020833333333333333,0.995255003792072,3,1440,0.129999995231628,2860
20984.0,14.572222222222223,6.88000011444092,0.0006528753192675005,6.88000011444092,1531.6860210337852,6.879999756813049,10538,0.16527777777777777,79.33333333333333,238,10.15999972820283,0.5173611111111112,745,12,0.757884028484232,206,16,4.73999977111816,0.20956256358087488,1.734453810363257,3,0.01627670396744659,1.13999998569489,0.01627670396744659,0.9999999480192058,16,983,1.0,1922
22618.0,15.706944444444444,8.27999973297119,0.0007090862150356418,8.27999973297119,1410.2657459639595,8.28999996185304,11677,0.175,84.0,252,17.01999974250796,0.46944444444444444,676,12,0.728448275862069,168,29,2.67000007629395,0.1810344827586207,1.9714285078502831,3,0.03125,3.10999989509583,0.059267241379310345,1.0012077571502846,55,928,2.50999999046326,1590
22440.0,15.583333333333334,7.8899998664856,0.0007693807768391614,7.8899998664856,1299.746536569693,7.889999806880957,10255,0.18611111111111112,89.33333333333333,268,10.589999794960034,0.40208333333333335,579,9,0.6835891381345927,241,12,6.19999980926514,0.2845336481700118,1.7664178805564776,3,0.014167650531286895,1.00999999046326,0.01770956316410862,0.9999999924455457,15,847,0.680000007152557,2926
27954.0,19.4125,15.6899995803833,0.0007653658331894293,15.6899995803833,1306.5647258289596,15.68999978899958,20500,0.23333333333333334,112.0,336,38.889999568462436,0.7666666666666667,1104,10,0.7666666666666667,209,118,3.85999989509583,0.1451388888888889,2.801785639354161,4,0.08194444444444444,11.3699998855591,0.00625,1.0000000132961304,9,1440,0.46000000834465,3403
15260.0,10.597222222222221,0.430000007152557,0.0006564885605382549,0.430000007152557,1523.2557886158747,0.430000007152557,655,0.03194444444444444,15.333333333333334,46,0.430000007152557,0.6548611111111111,943,16,0.9534883720930233,46,0,0.430000007152557,0.046511627906976744,0.5608695745468134,0,0.0,0.0,0.0,1.0,0,989,0.0,1397
19435.0,13.496527777777779,2.9300000667572,0.0006195813209467541,2.9300000667572,1613.9931372881697,2.9300000667572,4729,0.16180555555555556,77.66666666666667,233,2.9300000667572,0.4125,594,16,0.7182587666263603,233,0,2.9300000667572,0.28174123337363965,0.7545064549589356,0,0.0,0.0,0.0,1.0,0,827,0.0,1506
23779.0,16.513194444444444,5.6399998664856,0.0007470198498656424,5.6399998664856,1338.6525139591113,5.640000075101858,7550,0.1451388888888889,69.66666666666667,209,11.110000073909765,0.8006944444444445,1153,12,0.8465491923641704,143,45,2.67000007629395,0.10499265785609398,1.6191387176513685,2,0.03303964757709251,2.5,0.015418502202643172,1.000000036988699,21,1362,0.469999998807907,3004
19091.0,13.25763888888889,2.67000007629395,0.0006718671555847887,2.67000007629395,1488.3894705786097,2.67000007629395,3974,0.16041666666666668,77.0,231,2.67000007629395,0.4979166666666667,717,16,0.7563291139240507,231,0,2.67000007629395,0.24367088607594936,0.693506513323104,0,0.0,0.0,0.0,1.0,0,948,0.0,2194
20422.0,14.181944444444444,5.01999998092651,0.0006744592208688042,5.01999998092651,1482.6693283425654,5.0200001001358014,7443,0.1638888888888889,78.66666666666667,236,8.370000123977654,0.8361111111111111,1204,10,0.8361111111111111,206,20,3.16000008583069,0.14305555555555555,1.2762711815914858,1,0.013888888888888888,1.49000000953674,0.006944444444444444,1.000000023746871,10,1440,0.370000004768372,1878
19880.0,13.805555555555555,3.25999999046326,0.0006613917611002759,3.25999999046326,1511.9631946071165,3.25999999046326,4929,0.17222222222222222,82.66666666666667,248,3.25999999046326,0.8277777777777777,1192,16,0.8277777777777777,248,0,3.25999999046326,0.17222222222222222,0.7887096751120789,0,0.0,0.0,0.0,1.0,0,1440,0.0,1860
21658.0,15.040277777777778,7.32000017166138,0.0008112601320693095,7.32000017166138,1232.6502443171528,7.3199999630451185,9023,0.17708333333333334,85.0,255,9.999999940395355,0.5125,738,9,0.743202416918429,232,14,5.76999998092651,0.23363544813695872,1.7223529815673835,2,0.014098690835850957,1.12999999523163,0.00906344410876133,0.9999999715005115,9,993,0.419999986886978,3033
21887.0,15.199305555555556,5.94999980926514,0.0007173860392169207,5.94999980926514,1393.9496245167709,5.940000057220464,8294,0.14375,69.0,207,10.710000038146978,0.85625,1233,10,0.85625,146,30,3.17000007629395,0.10138888888888889,1.7246376258739535,2,0.020833333333333332,2.0,0.021527777777777778,0.9983193693503813,31,1440,0.769999980926514,2798
26068.0,18.102777777777778,5.1399998664856,0.0007553269458465246,5.1399998664856,1323.9299954793228,5.140000015497204,6805,0.18680555555555556,89.66666666666667,269,9.159999907016747,0.5368055555555555,773,12,0.7418426103646834,190,63,2.9300000667572,0.18234165067178504,1.1464683717068254,1,0.060460652591170824,1.80999994277954,0.015355086372360844,1.0000000289905853,16,1042,0.400000005960464,3294
22953.0,15.939583333333333,9.64999961853027,0.0007835972081632375,9.64999961853027,1276.165853556336,9.650000154972085,12315,0.15625,75.0,225,22.30000030994417,0.84375,1215,10,0.84375,159,58,3.17000007629395,0.11041666666666666,2.573333231608072,3,0.04027777777777778,6.17000007629395,0.005555555555555556,1.0000000555898276,8,1440,0.310000002384186,2794
19894.0,13.815277777777778,4.96999979019165,0.0006717123652103865,4.96999979019165,1488.7324572129778,4.970000028610233,7399,0.15347222222222223,73.66666666666667,221,6.9900000095367485,0.8465277777777778,1219,10,0.8465277777777778,196,7,3.44000005722046,0.1361111111111111,1.349321210006783,1,0.004861111111111111,0.490000009536743,0.0125,1.0000000479715478,18,1440,1.03999996185303,1739
15640.0,17.377777777777776,6.40999984741211,0.0007030821374807623,6.40999984741211,1422.308926213279,6.390000045299531,9117,0.18611111111111112,89.33333333333333,268,9.620000004768372,0.5055555555555555,728,17,0.7309236947791165,236,16,4.44000005722046,0.23694779116465864,1.4350745927042037,2,0.01606425702811245,1.27999997138977,0.01606425702811245,0.9968799059924075,16,996,0.670000016689301,1853
25274.0,17.551388888888887,7.80000019073486,0.0006733425579018352,7.80000019073486,1485.128168812088,7.78999984264375,11584,0.18263888888888888,87.66666666666667,263,15.009999752044699,0.5625,810,12,0.7548928238583411,161,54,3.35999989509583,0.1500465983224604,1.7794677241220211,3,0.05032618825722274,2.78999996185303,0.04473438956197577,0.9987179041222347,48,1073,1.63999998569489,2862
24244.0,16.836111111111112,9.52000045776367,0.000769292966283933,9.52000045776367,1299.8948954785023,9.520000159740446,12375,0.21319444444444444,102.33333333333333,307,16.030000090599064,0.4388888888888889,632,9,0.6730564430244942,251,35,5.80000019073486,0.2673056443024494,1.8605864086834536,3,0.03727369542066028,2.78999996185303,0.022364217252396165,0.999999968695041,21,939,0.930000007152557,3162
19614.0,13.620833333333334,4.61999988555908,0.0007553956647415108,4.61999988555908,1323.809556601295,4.59000015258789,6116,0.21180555555555555,101.66666666666667,305,4.59000015258789,0.7881944444444444,1135,15,0.7881944444444444,305,0,4.59000015258789,0.21180555555555555,0.9088524365034257,1,0.0,0.0,0.0,0.9935065511440895,0,1440,0.0,2806
9600.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.6708333333333333,966,17,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,966,0.0,1383
17772.0,12.341666666666667,2.59999990463257,0.0007262569566012766,2.59999990463257,1376.9231274283154,2.6000000201165716,3580,0.07152777777777777,34.333333333333336,103,3.8399999663233793,0.9284722222222223,1337,10,0.9284722222222223,94,8,1.95000004768372,0.06527777777777778,1.5145630512422739,0,0.005555555555555556,0.589999973773956,0.0006944444444444445,1.0000000444169252,1,1440,0.0599999986588955,2497
17003.0,11.807638888888889,1.38999998569489,0.0006734496054723304,1.38999998569489,1484.8921016126224,1.38999998569489,2064,0.08402777777777778,40.333333333333336,121,1.38999998569489,0.6215277777777778,895,16,0.8809055118110236,121,0,1.38999998569489,0.11909448818897637,0.6892561912536644,0,0.0,0.0,0.0,1.0,0,1016,0.0,1954
22621.0,15.709027777777777,6.71000003814697,0.0006614095651204505,6.71000003814697,1511.9224951303634,6.700000077486039,10145,0.21736111111111112,104.33333333333333,313,8.04000011086464,0.44027777777777777,634,9,0.6694825765575502,295,5,5.69000005722046,0.3115100316789863,1.2862619881431891,3,0.005279831045406547,0.330000013113022,0.013727560718057022,0.9985096929055022,13,947,0.680000007152557,2027
18107.0,12.574305555555556,2.16000008583069,0.0006136363880200823,2.16000008583069,1629.6295648739676,2.15000009536743,3520,0.08680555555555555,41.666666666666664,125,2.15000009536743,0.39305555555555555,566,16,0.8191027496382055,125,0,2.15000009536743,0.1808972503617945,1.036800041198731,0,0.0,0.0,0.0,0.9953703749694925,0,691,0.0,2049
21696.0,15.066666666666666,4.67999982833862,0.000680925335128564,4.67999982833862,1468.5897974572972,4.680000003427265,6873,0.16458333333333333,79.0,237,10.74000000208616,0.8354166666666667,1203,10,0.8354166666666667,190,46,1.62000000476837,0.13194444444444445,1.1848100831237014,1,0.03194444444444444,3.0,0.0006944444444444445,1.000000037412105,1,1440,0.0599999986588955,1898
19972.0,13.869444444444444,5.19000005722046,0.0007277061213152636,5.19000005722046,1374.181102383184,5.19000005722047,7132,0.11736111111111111,56.333333333333336,169,9.000000119209309,0.8826388888888889,1271,10,0.8826388888888889,121,15,2.45000004768372,0.08402777777777778,1.842603570610814,1,0.010416666666666666,1.07000005245209,0.022916666666666665,1.0000000000000018,33,1440,1.66999995708466,2806
21719.0,15.082638888888889,4.82999992370605,0.0006710197171028133,4.82999992370605,1490.269174678783,4.82999992370605,7198,0.24305555555555555,116.66666666666667,350,4.82999992370605,0.49375,711,16,0.6701225259189444,350,0,4.82999992370605,0.3298774740810556,0.8279999869210373,1,0.0,0.0,0.0,1.0,0,1061,0.0,2496
23851.0,16.563194444444445,5.55999994277954,0.0007474122789057051,5.55999994277954,1337.9496540572113,5.540000170469286,7439,0.20277777777777778,97.33333333333333,292,8.130000174045563,0.5083333333333333,732,12,0.71484375,235,37,4.07000017166138,0.2294921875,1.142465741667029,1,0.0361328125,1.12000000476837,0.01953125,0.9964029186122156,20,1024,0.349999994039536,3014
23246.0,16.143055555555556,5.65999984741211,0.0006609832824257982,5.65999984741211,1512.897567287959,5.65000009536743,8563,0.2743055555555556,131.66666666666666,395,5.65000009536743,0.7256944444444444,1045,16,0.7256944444444444,395,0,5.65000009536743,0.2743055555555556,0.8597468122651307,2,0.0,0.0,0.0,0.998233259308434,0,1440,0.0,2173
18642.0,12.945833333333333,2.36999988555908,0.0006202564474114315,2.36999988555908,1612.2363647703853,2.36999988555908,3821,0.13055555555555556,62.666666666666664,188,2.36999988555908,0.47708333333333336,687,16,0.7851428571428571,188,0,2.36999988555908,0.21485714285714286,0.7563829421997064,0,0.0,0.0,0.0,1.0,0,875,0.0,1444
21521.0,14.94513888888889,5.23999977111816,0.000675083711816305,5.23999977111816,1481.2977746263666,5.239999867975716,7762,0.22083333333333333,106.0,318,5.659999869763856,0.7791666666666667,1122,10,0.7791666666666667,311,1,4.8899998664856,0.21597222222222223,0.988679202097766,2,0.0006944444444444445,0.0700000002980232,0.004166666666666667,1.0000000184842674,6,1440,0.280000001192093,1890
24412.0,16.95277777777778,9.27000045776367,0.000700203977472896,9.07999992370605,1428.1552692818125,9.15999996662139,13239,0.24166666666666667,116.0,348,16.87999987602232,0.4423611111111111,637,4,0.6467005076142132,282,35,4.46000003814697,0.2862944162436548,1.5982759409937364,4,0.03553299492385787,3.01999998092651,0.03147208121827411,0.9881337124368582,31,985,1.67999994754791,2194
24937.0,17.31736111111111,5.71000003814697,0.0007475779049681815,5.71000003814697,1337.653230993447,5.709999918937685,7638,0.18819444444444444,90.33333333333333,271,8.49000000953674,0.4354166666666667,627,12,0.6982182628062361,223,24,4.1399998664856,0.24832962138084633,1.2642066505122442,2,0.026726057906458798,1.21000003814697,0.026726057906458798,0.9999999791227173,24,898,0.360000014305115,3152
17538.0,12.179166666666667,2.45000004768372,0.0006741882354660759,2.45000004768372,1483.2652772540384,2.450000002980234,3634,0.09305555555555556,44.666666666666664,134,3.380000025033953,0.9069444444444444,1306,10,0.9069444444444444,123,5,1.87999999523163,0.08541666666666667,1.0970149467240535,0,0.003472222222222222,0.360000014305115,0.004166666666666667,0.9999999817536797,6,1440,0.209999993443489,1613
23839.0,16.554861111111112,5.34999990463257,0.0006609017794481248,5.34999990463257,1513.0841391212982,5.350000202655797,8095,0.25555555555555554,122.66666666666667,368,6.780000150203708,0.6895833333333333,993,12,0.7296105804555474,340,18,4.51000022888184,0.24981631153563555,0.8722825931466146,2,0.01322556943423953,0.589999973773956,0.0073475385745775165,1.000000055705277,10,1361,0.25,2225
21262.0,14.765277777777778,4.8899998664856,0.0007272456672346222,4.8899998664856,1375.0511622881659,4.88000011444092,6724,0.2048611111111111,98.33333333333333,295,4.88000011444092,0.6881944444444444,991,16,0.7706065318818041,295,0,4.88000011444092,0.22939346811819597,0.9945762440309694,1,0.0,0.0,0.0,0.997955060875724,0,1286,0.0,2987
24101.0,16.736805555555556,11.3599996566772,0.0007670492678377583,11.3599996566772,1303.69722249903,11.360000163316728,14810,0.15347222222222223,73.66666666666667,221,29.96000045537949,0.8465277777777778,1219,10,0.8465277777777778,115,96,1.85000002384186,0.0798611111111111,3.084162802717792,4,0.06666666666666667,9.09000015258789,0.006944444444444444,1.0000000445985513,10,1440,0.419999986886978,2926
14402.0,10.001388888888888,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1440,18,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1440,0.0,1347
16633.0,11.550694444444444,1.5,0.0006934812760055479,1.5,1442.0,1.500000029802324,2163,0.06736111111111111,32.333333333333336,97,1.9000000357627878,0.8972222222222223,1292,12,0.9301655867530597,88,0,1.10000002384186,0.06335493160547156,0.9278350515463918,0,0.0,0.0,0.0064794816414686825,1.000000019868216,9,1389,0.400000005960464,2383
8792.0,11.271794871794873,2.55999994277954,0.0006756399954551439,2.55999994277954,1480.0781580823254,2.539999991655354,3789,0.04652777777777778,22.333333333333332,67,3.569999992847446,0.23819444444444443,343,17,0.8365853658536585,58,5,1.88999998569489,0.14146341463414633,2.292537262190633,0,0.012195121951219513,0.379999995231628,0.00975609756097561,0.9921875189174924,4,410,0.270000010728836,1199
21850.0,15.17361111111111,4.75,0.0006725187597338241,4.75,1486.9473684210527,4.730000130832191,7063,0.2604166666666667,125.0,375,4.850000128149982,0.7395833333333334,1065,13,0.7395833333333334,370,0,4.6100001335144,0.2569444444444444,0.76,1,0.0,0.0,0.003472222222222222,0.9957895012278296,5,1440,0.119999997317791,1910
15508.0,10.769444444444444,0.810000002384186,0.0006744379703448677,0.810000002384186,1482.716045018431,0.810000002384186,1201,0.03611111111111111,17.333333333333332,52,0.810000002384186,0.9638888888888889,1388,16,0.9638888888888889,52,0,0.810000002384186,0.03611111111111111,0.9346153873663684,0,0.0,0.0,0.0,1.0,0,1440,0.0,1426
25241.0,17.528472222222224,8.5,0.0006457985108646102,8.5,1548.4705882352941,8.489999949932098,13162,0.25416666666666665,122.0,366,12.799999952316288,0.5055555555555555,728,9,0.6654478976234004,328,25,6.05999994277954,0.29981718464351004,1.3934426229508197,4,0.022851919561243144,1.87999999523163,0.011882998171846435,0.9988235235214233,13,1094,0.550000011920929,1985
23089.0,16.034027777777776,8.21000003814697,0.0007589203215147875,8.21000003814697,1317.661382428162,8.160000063478956,10818,0.17430555555555555,83.66666666666667,251,11.040000036358851,0.8256944444444444,1189,13,0.8256944444444444,229,19,6.67000007629395,0.15902777777777777,1.9625498099156105,3,0.013194444444444444,1.38999998569489,0.0020833333333333333,0.9939098691308532,3,1440,0.100000001490116,2817
26356.0,18.302777777777777,12.2700004577637,0.0008111860675501587,12.2700004577637,1232.7627901944534,12.270000457763667,15126,0.33541666666666664,161.0,483,17.03000044822692,0.32569444444444445,469,8,0.49264705882352944,408,9,8.27000045776367,0.42857142857142855,1.5242236593495277,4,0.009453781512605041,0.759999990463257,0.06932773109243698,0.9999999999999972,66,952,3.24000000953674,3691
21060.5,14.696180555555555,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,1440,18,1.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1440,0.0,0
28812.0,20.008333333333333,4.32999992370605,0.0006617759320962938,4.32999992370605,1511.0854769715195,4.31999993324279,6543,0.23541666666666666,113.0,339,8.41999983787535,0.7076388888888889,1019,12,0.7503681885125184,238,66,2.01999998092651,0.17525773195876287,0.7663716679125753,1,0.048600883652430045,1.79999995231628,0.02577319587628866,0.9976905333396169,35,1358,0.5,2666
22122.0,15.3625,6.6399998664856,0.0006707748122523083,6.6399998664856,1490.8132829887109,6.640000104904174,9899,0.22013888888888888,105.66666666666667,317,8.70000010728836,0.45069444444444445,649,9,0.6718426501035196,288,8,5.15000009536743,0.2981366459627329,1.2567823091139938,2,0.008281573498964804,0.569999992847443,0.021739130434782608,1.0000000359064125,21,966,0.920000016689301,2236
15975.0,11.09375,0.779999971389771,0.0006489184454157828,0.779999971389771,1541.0256975501259,0.779999971389771,1202,0.058333333333333334,28.0,84,0.779999971389771,0.35138888888888886,506,16,0.8576271186440678,84,0,0.779999971389771,0.1423728813559322,0.5571428367069793,0,0.0,0.0,0.0,1.0,0,590,0.0,1463
15508.0,10.769444444444444,0.680000007152557,0.0006938775583189358,0.680000007152557,1441.1764554292695,0.680000007152557,980,0.035416666666666666,17.0,51,0.680000007152557,0.6534722222222222,941,16,0.9485887096774194,51,0,0.680000007152557,0.05141129032258065,0.800000008414773,0,0.0,0.0,0.0,1.0,0,992,0.0,2221
14442.0,10.029166666666667,0.0299999993294477,0.0006818181665783568,0.0299999993294477,1466.6666994492243,0.0299999993294477,44,0.001388888888888889,0.6666666666666666,2,0.0299999993294477,0.9986111111111111,1438,18,0.9986111111111111,2,0,0.0299999993294477,0.001388888888888889,0.8999999798834311,0,0.0,0.0,0.0,1.0,0,1440,0.0,1351
